Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Non-Travel,521,Sales,5,2,Life Sciences,1,1580,3,Male,34,4,4,Laboratory Technician,4,Married,14588,25739,1,Y,Yes,19,4,1,80,0,12,0,3,4,1,1,2
30,No,Travel_Frequently,714,Research & Development,17,2,Medical,1,1581,3,Female,100,3,2,Sales Executive,4,Married,4308,23951,0,Y,Yes,11,3,2,80,1,16,3,4,7,3,3,5
27,No,Travel_Rarely,1317,Research & Development,5,4,Life Sciences,1,1582,2,Male,53,1,4,Research Director,2,Married,14960,8767,0,Y,No,21,3,2,80,2,1,4,3,1,0,0,0
40,No,Travel_Frequently,1409,Research & Development,26,1,Life Sciences,1,1583,2,Female,98,2,2,Manager,3,Married,5579,6332,1,Y,No,25,3,3,80,3,13,3,2,13,6,3,10
35,No,Travel_Rarely,1051,Human Resources,17,3,Marketing,1,1584,4,Female,79,4,4,Human Resources,4,Married,14059,8158,0,Y,No,20,3,3,80,1,5,4,3,3,1,1,2
45,No,Travel_Rarely,621,Research & Development,22,5,Marketing,1,1585,3,Female,86,4,4,Manager,3,Divorced,14089,9818,0,Y,No,19,3,1,80,3,13,6,4,6,5,1,2
31,No,Travel_Rarely,956,Research & Development,15,1,Technical Degree,1,1586,3,Male,52,2,1,Research Scientist,2,Divorced,2964,2523,0,Y,No,18,3,4,80,1,8,4,2,8,4,1,3
53,No,Travel_Rarely,296,Research & Development,4,5,Life Sciences,1,1587,3,Female,76,2,4,Laboratory Technician,3,Married,12961,9913,2,Y,No,12,3,3,80,2,20,3,4,9,4,2,7
21,No,Non-Travel,1495,Research & Development,9,3,Medical,1,1588,1,Female,58,1,2,Laboratory Technician,1,Single,3682,16405,1,Y,Yes,25,3,2,80,1,2,4,1,2,1,1,1
55,No,Travel_Frequently,1322,Research & Development,29,5,Marketing,1,1589,2,Male,55,1,4,Sales Executive,4,Single,11934,8317,4,Y,No,16,3,3,80,2,17,1,2,8,7,3,5
19,No,Travel_Rarely,587,Research & Development,11,4,Life Sciences,1,1590,1,Male,96,1,2,Laboratory Technician,3,Single,5859,26896,0,Y,No,21,3,2,80,1,1,1,1,1,0,0,0
49,No,Travel_Rarely,136,Sales,10,1,Marketing,1,1591,4,Male,91,2,4,Research Scientist,2,Married,11091,23235,2,Y,Yes,19,3,1,80,0,12,2,4,9,2,4,7
32,Yes,Travel_Rarely,1289,Research & Development,29,4,Life Sciences,1,1592,2,Male,54,1,3,Sales Executive,2,Single,9371,11336,0,Y,Yes,21,3,3,80,3,10,5,3,7,2,0,5
34,No,Travel_Rarely,144,Research & Development,14,1,Technical Degree,1,1593,1,Male,30,1,2,Research Director,1,Divorced,6107,12360,0,Y,Yes,12,3,1,80,0,10,5,1,8,6,1,4
18,Yes,Travel_Frequently,255,Sales,27,2,Medical,1,1594,2,Female,68,4,1,Sales Executive,4,Married,2637,14492,1,Y,No,21,4,1,80,2,3,3,1,1,1,0,0
48,Yes,Non-Travel,110,Sales,11,5,Medical,1,1595,2,Female,98,4,4,Laboratory Technician,3,Married,15232,10355,1,Y,Yes,19,3,2,80,0,15,4,3,3,2,0,1
25,Yes,Travel_Rarely,340,Human Resources,5,5,Medical,1,1596,4,Male,96,4,2,Sales Representative,1,Single,5188,3544,1,Y,No,18,4,4,80,2,4,5,2,1,0,0,1
46,No,Travel_Rarely,1384,Research & Development,1,1,Life Sciences,1,1597,1,Female,63,4,2,Healthcare Representative,2,Married,6002,11663,2,Y,No,22,4,3,80,0,18,1,1,12,7,2,9
49,No,Travel_Rarely,769,Sales,11,2,Life Sciences,1,1598,4,Male,66,1,4,Sales Executive,1,Married,11650,16316,2,Y,No,20,3,4,80,0,19,0,4,15,10,7,6
54,No,Travel_Rarely,335,Research & Development,13,1,Marketing,1,1599,1,Male,91,1,4,Healthcare Representative,2,Married,11310,8432,3,Y,Yes,22,3,4,80,3,23,5,2,16,7,8,6
48,Yes,Travel_Rarely,1442,Research & Development,25,2,Medical,1,1600,4,Male,42,4,3,Manager,4,Single,8218,7325,5,Y,No,20,4,4,80,3,16,0,3,7,2,4,2
30,No,Travel_Rarely,683,Research & Development,1,5,Medical,1,1601,3,Male,49,1,2,Research Director,3,Divorced,6007,15067,1,Y,No,22,3,3,80,1,12,1,4,10,4,1,3
49,No,Travel_Rarely,1084,Research & Development,18,1,Life Sciences,1,1602,3,Male,40,4,4,Research Scientist,2,Single,15140,2478,2,Y,Yes,24,3,2,80,1,14,2,1,8,5,2,7
53,Yes,Travel_Rarely,862,Human Resources,12,4,Medical,1,1603,3,Male,71,1,5,Sales Executive,3,Single,18787,20522,1,Y,No,23,3,2,80,2,17,5,2,4,4,0,3
31,No,Travel_Rarely,259,Research & Development,11,5,Life Sciences,1,1604,1,Male,93,1,2,Healthcare Representative,3,Divorced,5796,19125,3,Y,Yes,25,3,1,80,1,12,2,3,9,3,2,4
23,No,Travel_Frequently,1094,Research & Development,29,5,Life Sciences,1,1605,4,Female,52,4,2,Research Scientist,1,Single,6443,26141,2,Y,No,19,3,3,80,0,7,0,4,0,0,0,0
56,No,Travel_Rarely,1436,Research & Development,17,2,Human Resources,1,1606,3,Female,92,3,4,Sales Representative,1,Single,13847,5773,2,Y,No,18,3,3,80,0,18,0,1,4,2,1,1
24,No,Travel_Frequently,1466,Research & Development,29,4,Medical,1,1607,1,Male,66,1,1,Healthcare Representative,4,Married,3705,21973,0,Y,Yes,12,3,4,80,2,1,1,2,0,0,0,0
43,No,Travel_Rarely,1171,Sales,6,3,Medical,1,1608,1,Female,47,1,4,Sales Representative,4,Married,12645,4613,1,Y,Yes,20,3,1,80,3,12,0,4,11,9,5,3
28,No,Travel_Rarely,1039,Sales,9,1,Other,1,1609,3,Male,98,4,1,Human Resources,1,Single,1012,21255,2,Y,Yes,21,3,4,80,2,4,2,2,4,2,0,2
23,No,Travel_Rarely,1131,Human Resources,26,2,Life Sciences,1,1610,1,Female,74,2,1,Manufacturing Director,4,Single,2359,7776,2,Y,Yes,15,3,2,80,2,10,0,1,8,2,4,7
51,No,Travel_Rarely,1455,Research & Development,6,4,Human Resources,1,1611,3,Male,68,4,3,Human Resources,1,Single,9430,22555,1,Y,No,11,4,1,80,3,19,5,2,8,3,1,4
24,No,Travel_Rarely,872,Research & Development,6,4,Medical,1,1612,2,Male,41,3,2,Healthcare Representative,3,Married,4647,5519,1,Y,No,23,3,2,80,0,2,0,1,2,2,1,1
46,No,Travel_Rarely,1368,Research & Development,5,3,Medical,1,1613,3,Male,69,4,4,Sales Executive,4,Single,14781,22293,1,Y,Yes,12,3,4,80,2,10,1,3,9,5,3,2
47,No,Travel_Rarely,651,Research & Development,8,4,Life Sciences,1,1614,4,Male,46,4,4,Sales Representative,1,Married,12768,17606,1,Y,No,21,3,2,80,0,12,0,4,5,2,0,2
20,Yes,Non-Travel,544,Research & Development,15,4,Life Sciences,1,1615,4,Female,59,3,2,Manager,4,Divorced,4801,3228,0,Y,No,25,3,1,80,1,0,2,1,0,0,0,0
25,No,Travel_Rarely,255,Sales,18,2,Medical,1,1616,3,Male,95,1,3,Human Resources,4,Single,8790,8745,0,Y,No,24,4,2,80,1,4,5,2,0,0,0,0
52,No,Travel_Rarely,748,Sales,14,2,Life Sciences,1,1617,3,Female,100,4,3,Research Scientist,2,Married,7699,13938,3,Y,No,14,3,3,80,2,21,4,3,14,5,6,9
39,No,Travel_Frequently,967,Research & Development,9,5,Life Sciences,1,1618,1,Male,58,2,2,Research Scientist,4,Single,4902,18805,0,Y,No,20,3,2,80,0,8,6,1,6,5,1,3
23,Yes,Travel_Rarely,671,Research & Development,13,5,Medical,1,1619,4,Male,52,2,1,Sales Representative,1,Single,1009,20391,1,Y,Yes,25,4,1,80,3,12,4,3,7,3,3,2
60,Yes,Travel_Rarely,280,Research & Development,29,1,Marketing,1,1620,4,Male,44,3,5,Sales Executive,3,Single,19999,15691,2,Y,Yes,21,3,1,80,2,17,2,1,5,2,1,3
29,No,Travel_Frequently,717,Sales,12,4,Life Sciences,1,1621,1,Male,44,2,2,Healthcare Representative,2,Divorced,5358,19304,0,Y,No,15,4,1,80,1,2,6,3,1,0,1,0
18,No,Travel_Rarely,926,Research & Development,9,1,Marketing,1,1622,4,Male,67,3,1,Manufacturing Director,3,Married,1866,10901,1,Y,Yes,12,4,3,80,1,7,1,2,4,3,1,1
57,No,Travel_Rarely,266,Research & Development,1,5,Human Resources,1,1623,1,Female,98,2,4,Sales Executive,2,Married,16199,10234,1,Y,Yes,18,3,2,80,0,24,0,4,14,5,5,7
18,No,Travel_Rarely,855,Research & Development,11,3,Marketing,1,1624,3,Male,90,4,1,Sales Executive,2,Married,2053,6912,0,Y,No,20,3,2,80,1,1,2,4,0,0,0,0
41,No,Travel_Rarely,635,Sales,25,4,Marketing,1,1625,1,Male,50,1,2,Sales Representative,3,Divorced,4881,18702,3,Y,No,13,3,2,80,0,13,6,4,9,4,1,3
60,No,Non-Travel,935,Research & Development,2,4,Medical,1,1626,1,Male,89,2,4,Sales Executive,1,Single,12846,18848,1,Y,No,16,3,3,80,3,22,5,1,12,3,1,3
42,No,Travel_Rarely,110,Research & Development,4,4,Life Sciences,1,1627,1,Male,63,4,3,Manager,4,Single,9825,24843,2,Y,No,17,3,4,80,3,13,3,4,8,2,3,3
43,No,Travel_Rarely,1257,Research & Development,8,2,Life Sciences,1,1628,2,Female,77,4,4,Manager,3,Divorced,15721,15154,2,Y,Yes,18,3,3,80,2,8,6,1,7,1,3,5
34,No,Travel_Rarely,659,Sales,7,5,Human Resources,1,1629,2,Female,48,4,2,Healthcare Representative,2,Married,7101,17386,0,Y,Yes,11,3,3,80,3,0,4,1,0,0,0,0
23,No,Travel_Rarely,676,Sales,13,3,Medical,1,1630,2,Female,87,3,1,Laboratory Technician,3,Married,4589,20046,2,Y,No,15,4,3,80,0,1,1,4,1,1,0,0
42,No,Travel_Rarely,256,Sales,29,3,Marketing,1,1631,2,Female,63,3,2,Sales Executive,2,Married,4783,23815,3,Y,No,23,3,1,80,3,19,0,4,8,3,4,2
56,No,Travel_Rarely,711,Research & Development,5,2,Other,1,1632,3,Male,85,1,5,Sales Representative,3,Married,19999,14699,8,Y,No,15,3,4,80,1,25,0,2,15,7,8,11
21,No,Travel_Frequently,657,Research & Development,7,1,Life Sciences,1,1633,2,Male,47,2,1,Sales Executive,3,Single,2765,20695,0,Y,Yes,23,3,3,80,3,2,5,4,0,0,0,0
55,No,Travel_Rarely,185,Sales,11,3,Life Sciences,1,1634,3,Male,98,3,4,Research Scientist,4,Single,12149,22069,2,Y,Yes,23,3,4,80,3,15,2,1,4,1,0,3
35,No,Travel_Frequently,910,Research & Development,7,2,Medical,1,1635,2,Male,59,2,1,Human Resources,2,Married,2488,16609,0,Y,Yes,23,3,2,80,0,10,2,2,4,1,0,1
41,No,Travel_Rarely,503,Sales,13,4,Life Sciences,1,1636,2,Male,76,2,2,Research Scientist,2,Married,5891,15785,0,Y,Yes,19,3,1,80,3,13,2,1,6,5,3,4
25,No,Travel_Rarely,599,Research & Development,17,2,Medical,1,1637,1,Male,67,3,1,Research Scientist,2,Married,2226,18703,0,Y,No,16,3,3,80,3,7,0,3,5,3,2,2
44,No,Travel_Rarely,215,Research & Development,7,5,Marketing,1,1638,2,Female,72,3,3,Human Resources,4,Married,8676,22350,0,Y,Yes,14,3,2,80,3,4,0,4,3,2,1,2
25,No,Travel_Frequently,996,Sales,22,4,Medical,1,1639,1,Male,48,2,1,Sales Executive,4,Divorced,3644,15975,2,Y,No,19,3,1,80,0,16,5,3,9,5,5,5
29,Yes,Travel_Rarely,300,Sales,9,3,Life Sciences,1,1640,3,Female,94,2,2,Sales Executive,1,Divorced,5993,15784,2,Y,No,22,4,4,80,3,10,4,3,2,2,0,1
49,No,Travel_Rarely,932,Sales,6,4,Marketing,1,1641,3,Male,44,1,4,Laboratory Technician,1,Married,14786,7515,1,Y,No,23,3,3,80,1,15,1,1,11,3,5,5
20,No,Travel_Frequently,698,Sales,3,4,Life Sciences,1,1642,4,Male,55,2,3,Sales Representative,4,Single,8284,26046,1,Y,Yes,12,3,4,80,0,0,0,3,0,0,0,0
37,Yes,Travel_Rarely,1140,Research & Development,19,4,Technical Degree,1,1643,2,Male,60,2,2,Research Director,1,Married,4627,3514,3,Y,Yes,24,3,1,80,2,14,3,2,10,8,5,8
43,Yes,Travel_Rarely,670,Sales,15,3,Life Sciences,1,1644,1,Male,64,4,3,Manager,1,Married,6736,23342,1,Y,Yes,15,3,1,80,0,14,0,3,6,1,3,3
23,No,Travel_Rarely,1017,Sales,5,5,Technical Degree,1,1645,4,Female,46,2,2,Human Resources,1,Married,5394,11641,0,Y,No,14,3,2,80,2,4,2,1,3,2,1,1
30,No,Travel_Rarely,1409,Human Resources,6,2,Medical,1,1646,3,Male,90,4,1,Sales Executive,1,Single,2355,8422,0,Y,No,16,3,4,80,0,9,5,3,1,0,0,1
32,No,Travel_Rarely,464,Research & Development,14,3,Medical,1,1647,2,Male,73,3,2,Healthcare Representative,1,Married,5358,7737,0,Y,No,16,4,3,80,2,7,1,2,4,2,2,1
46,No,Travel_Rarely,268,Sales,18,2,Medical,1,1648,4,Male,99,2,4,Sales Executive,3,Married,11515,20228,1,Y,Yes,13,3,4,80,0,16,5,4,3,2,1,2
59,No,Non-Travel,950,Research & Development,15,3,Life Sciences,1,1649,3,Male,54,2,5,Human Resources,3,Married,17178,9305,2,Y,Yes,15,3,4,80,2,22,6,4,10,6,2,7
53,No,Travel_Rarely,310,Research & Development,19,5,Medical,1,1650,3,Male,59,4,5,Human Resources,1,Divorced,19612,5381,5,Y,No,23,3,4,80,3,18,1,4,15,9,8,4
26,No,Travel_Rarely,408,Research & Development,29,4,Technical Degree,1,1651,2,Male,70,4,1,Research Scientist,3,Married,1037,13564,1,Y,Yes,11,3,2,80,0,6,4,2,0,0,0,0
18,No,Non-Travel,1150,Research & Development,23,2,Marketing,1,1652,2,Male,71,4,1,Sales Representative,1,Married,2772,24784,1,Y,No,21,4,1,80,0,6,5,3,3,1,1,2
20,No,Travel_Rarely,1058,Sales,19,5,Life Sciences,1,1653,2,Male,42,4,2,Healthcare Representative,3,Married,4503,23728,0,Y,No,24,3,4,80,3,0,3,3,0,0,0,0
43,Yes,Travel_Rarely,133,Sales,8,4,Medical,1,1654,3,Male,89,1,4,Sales Executive,3,Married,12927,10699,3,Y,No,21,3,3,80,1,10,2,4,4,1,2,2
24,No,Travel_Rarely,924,Research & Development,4,3,Technical Degree,1,1655,4,Male,100,4,2,Healthcare Representative,2,Single,5602,18187,0,Y,No,18,3,2,80,2,4,6,4,4,2,2,2
27,No,Travel_Rarely,1011,Research & Development,29,1,Marketing,1,1656,4,Male,66,3,3,Human Resources,2,Married,8534,13984,0,Y,No,19,3,2,80,0,3,2,1,3,2,1,1
54,No,Travel_Rarely,552,Research & Development,8,3,Medical,1,1657,2,Female,56,3,3,Research Scientist,4,Married,9156,12012,6,Y,No,19,3,4,80,1,16,1,4,14,6,4,8
55,No,Non-Travel,1146,Sales,16,5,Life Sciences,1,1658,4,Male,58,2,5,Sales Executive,4,Married,17678,2606,2,Y,No,16,3,2,80,3,23,0,2,10,4,2,5
54,No,Travel_Frequently,1109,Research & Development,3,3,Human Resources,1,1659,3,Female,34,3,5,Human Resources,4,Single,17939,5972,0,Y,No,23,4,4,80,3,17,6,4,4,3,2,3
28,Yes,Travel_Rarely,980,Sales,2,1,Life Sciences,1,1660,1,Female,34,4,1,Laboratory Technician,1,Divorced,4348,23702,1,Y,No,20,3,1,80,3,0,1,3,0,0,0,0
44,No,Travel_Rarely,451,Research & Development,22,1,Life Sciences,1,1661,4,Male,56,3,5,Laboratory Technician,2,Married,18730,26076,1,Y,No,11,3,2,80,1,12,0,2,7,2,2,5
44,No,Travel_Frequently,504,Research & Development,6,5,Marketing,1,1662,1,Female,45,1,4,Manager,2,Married,14439,25704,3,Y,Yes,22,3,1,80,3,13,0,1,8,7,3,4
25,No,Travel_Rarely,866,Research & Development,16,3,Life Sciences,1,1663,1,Female,50,4,1,Healthcare Representative,1,Single,2403,25898,0,Y,No,14,3,4,80,1,5,2,4,1,0,0,1
41,Yes,Travel_Frequently,246,Sales,6,4,Technical Degree,1,1664,1,Female,53,4,3,Research Scientist,2,Married,9046,13811,1,Y,No,19,3,4,80,1,14,4,1,6,5,0,2
40,No,Travel_Rarely,676,Research & Development,18,2,Life Sciences,1,1665,3,Male,42,3,2,Sales Executive,1,Married,2513,3732,1,Y,No,13,4,1,80,1,13,4,1,11,2,4,6
35,No,Travel_Rarely,1490,Research & Development,11,1,Marketing,1,1666,1,Male,58,1,3,Sales Representative,2,Married,9882,6773,1,Y,Yes,18,3,3,80,3,9,5,1,2,1,1,1
50,No,Travel_Frequently,999,Research & Development,10,3,Other,1,1667,3,Male,32,2,4,Laboratory Technician,3,Married,13454,21880,1,Y,No,13,3,4,80,0,12,4,3,5,3,1,2
47,Yes,Travel_Rarely,1302,Research & Development,15,4,Other,1,1668,3,Female,85,2,3,Healthcare Representative,2,Divorced,7001,19372,9,Y,Yes,14,3,3,80,3,13,0,2,7,2,1,1
40,No,Travel_Rarely,555,Research & Development,17,2,Human Resources,1,1669,3,Male,79,4,4,Research Director,3,Married,12725,26716,0,Y,No,24,3,3,80,3,9,5,3,4,3,1,2
49,No,Travel_Frequently,1122,Sales,7,4,Technical Degree,1,1670,2,Male,41,4,4,Sales Executive,2,Married,13684,9489,3,Y,No,12,3,2,80,2,14,1,4,7,3,3,1
50,No,Travel_Rarely,1129,Sales,16,3,Life Sciences,1,1671,2,Male,41,1,3,Research Director,2,Married,8368,12023,5,Y,Yes,15,3,1,80,0,18,6,2,9,5,1,4
42,No,Travel_Rarely,363,Research & Development,17,2,Other,1,1672,3,Male,35,1,3,Manager,2,Married,8669,26002,5,Y,No,11,3,4,80,2,14,2,1,11,8,4,5
29,No,Travel_Rarely,410,Sales,22,2,Human Resources,1,1673,2,Female,43,1,2,Human Resources,1,Married,4069,24872,0,Y,No,13,3,4,80,0,9,0,2,5,3,2,3
50,No,Travel_Rarely,703,Sales,27,2,Medical,1,1674,3,Male,71,4,4,Research Scientist,1,Married,15045,9843,0,Y,No,21,3,4,80,1,15,2,3,2,1,1,2
48,No,Travel_Rarely,991,Research & Development,12,2,Life Sciences,1,1675,3,Male,35,4,3,Research Scientist,1,Single,7871,25936,1,Y,Yes,19,3,1,80,0,20,3,3,8,3,3,6
60,No,Travel_Rarely,1093,Sales,6,4,Life Sciences,1,1676,3,Male,30,1,5,Healthcare Representative,3,Single,18311,16432,2,Y,No,16,3,3,80,2,23,5,1,5,1,2,4
24,No,Travel_Rarely,1466,Sales,5,2,Medical,1,1677,2,Male,70,4,1,Human Resources,1,Single,2728,26818,0,Y,No,12,3,2,80,1,5,3,4,3,3,0,2
36,No,Travel_Frequently,243,Sales,7,4,Medical,1,1678,1,Male,96,3,1,Human Resources,2,Divorced,3795,3325,1,Y,Yes,21,3,2,80,3,12,0,3,6,4,1,1
57,No,Travel_Rarely,997,Sales,8,2,Life Sciences,1,1679,3,Male,63,2,5,Laboratory Technician,1,Married,18959,16437,6,Y,No,14,3,2,80,2,17,0,2,15,10,1,5
40,No,Travel_Rarely,1439,Research & Development,9,2,Life Sciences,1,1680,2,Female,48,3,2,Manufacturing Director,2,Married,4849,26745,0,Y,No,18,3,1,80,1,4,4,2,4,2,2,1
58,No,Travel_Rarely,338,Research & Development,11,5,Medical,1,1681,2,Male,89,1,4,Sales Executive,2,Married,13612,26061,3,Y,No,12,3,3,80,3,17,0,4,11,5,6,2
18,No,Travel_Frequently,1436,Sales,13,5,Life Sciences,1,1682,1,Male,89,1,1,Manager,1,Married,4463,16443,1,Y,No,17,3,3,80,1,4,3,1,1,0,0,1
19,No,Travel_Rarely,1278,Research & Development,14,3,Other,1,1683,3,Female,89,2,1,Sales Representative,3,Divorced,4266,3148,1,Y,No,24,3,4,80,1,2,6,2,2,1,1,2
52,No,Travel_Frequently,312,Research & Development,20,2,Life Sciences,1,1684,4,Male,56,3,4,Sales Representative,4,Divorced,14439,26384,1,Y,Yes,20,3,4,80,1,16,5,2,16,8,6,9
33,No,Travel_Rarely,397,Human Resources,29,4,Life Sciences,1,1685,4,Female,32,4,2,Research Scientist,3,Divorced,5678,6031,0,Y,No,18,3,3,80,2,5,4,3,1,0,0,1
40,No,Travel_Rarely,377,Research & Development,14,1,Life Sciences,1,1686,2,Male,100,3,3,Human Resources,1,Divorced,11276,9583,0,Y,No,13,3,4,80,3,5,2,1,3,1,1,2
36,No,Non-Travel,230,Sales,8,3,Technical Degree,1,1687,1,Female,93,2,2,Sales Executive,4,Single,6056,23921,2,Y,No,14,4,2,80,3,15,3,4,7,4,3,3
35,Yes,Travel_Frequently,610,Research & Development,20,3,Technical Degree,1,1688,1,Male,65,3,2,Laboratory Technician,4,Single,5717,15222,1,Y,Yes,25,3,1,80,2,8,0,2,6,3,2,2
58,No,Travel_Rarely,718,Research & Development,19,4,Life Sciences,1,1689,2,Female,85,1,5,Manufacturing Director,4,Married,18757,8514,1,Y,Yes,25,3,4,80,0,18,5,3,5,2,2,4
22,No,Travel_Rarely,731,Research & Development,7,1,Life Sciences,1,1690,1,Male,98,3,1,Manufacturing Director,1,Married,3428,2551,1,Y,No,15,3,2,80,3,1,0,3,1,1,0,1
51,No,Travel_Rarely,1265,Research & Development,19,1,Medical,1,1691,1,Male,34,4,5,Manager,1,Single,15346,6626,1,Y,Yes,20,3,2,80,1,21,0,1,11,7,3,4
56,No,Travel_Rarely,717,Sales,5,2,Life Sciences,1,1692,3,Female,63,2,5,Healthcare Representative,4,Married,19999,21291,4,Y,Yes,22,3,2,80,2,22,4,4,16,3,4,4
46,No,Travel_Frequently,369,Research & Development,4,1,Marketing,1,1693,1,Male,91,3,3,Sales Executive,4,Single,6974,19943,3,Y,No,17,3,4,80,1,11,4,2,10,7,4,7
34,No,Travel_Frequently,1063,Research & Development,5,3,Life Sciences,1,1694,3,Male,80,2,1,Sales Executive,2,Single,2138,6240,1,Y,No,14,3,2,80,1,13,3,3,13,7,6,9
24,No,Travel_Rarely,997,Research & Development,20,5,Medical,1,1695,4,Male,37,4,1,Manufacturing Director,2,Single,1320,24534,0,Y,Yes,16,3,3,80,1,4,3,3,4,2,2,2
47,No,Travel_Rarely,758,Research & Development,10,2,Life Sciences,1,1696,4,Female,34,1,4,Manager,3,Divorced,13116,12686,0,Y,Yes,18,3,3,80,2,12,4,3,4,3,1,3
38,No,Travel_Rarely,1000,Research & Development,22,3,Medical,1,1697,4,Male,53,1,2,Laboratory Technician,4,Married,5092,19511,2,Y,No,16,3,3,80,1,9,3,3,6,2,3,3
24,No,Travel_Rarely,359,Research & Development,29,2,Medical,1,1698,2,Female,61,4,1,Research Scientist,2,Married,4067,18781,2,Y,No,18,4,3,80,0,1,0,3,0,0,0,0
33,No,Travel_Frequently,1190,Research & Development,29,1,Life Sciences,1,1699,3,Female,38,3,2,Sales Executive,3,Divorced,7047,4968,0,Y,Yes,13,3,1,80,1,4,3,3,3,1,1,2
59,No,Travel_Rarely,466,Research & Development,7,4,Life Sciences,1,1700,1,Male,49,2,5,Sales Representative,4,Divorced,19999,4139,2,Y,No,15,3,4,80,1,23,0,2,9,2,4,6
29,No,Travel_Rarely,169,Human Resources,10,2,Life Sciences,1,1701,1,Male,66,4,2,Laboratory Technician,2,Married,5623,17363,0,Y,Yes,13,3,2,80,2,6,0,4,4,2,2,3
25,No,Travel_Rarely,676,Research & Development,12,3,Life Sciences,1,1702,4,Male,86,2,2,Manufacturing Director,2,Divorced,5237,21610,1,Y,Yes,16,3,1,80,1,7,3,3,0,0,0,0
47,No,Non-Travel,437,Research & Development,29,4,Other,1,1703,1,Female,70,2,3,Laboratory Technician,1,Single,9435,25478,5,Y,No,15,3,1,80,0,16,4,4,14,3,1,5
26,Yes,Travel_Rarely,827,Research & Development,7,5,Life Sciences,1,1704,2,Male,67,1,3,Research Scientist,3,Married,7475,22162,0,Y,No,17,3,2,80,2,7,0,3,6,3,1,5
57,No,Travel_Rarely,749,Sales,24,1,Life Sciences,1,1705,2,Male,82,3,5,Research Scientist,2,Single,17841,16700,2,Y,No,25,3,3,80,3,12,2,3,2,1,1,1
54,No,Travel_Rarely,1391,Sales,16,3,Life Sciences,1,1706,2,Male,75,4,5,Sales Executive,1,Married,18559,15325,3,Y,Yes,23,3,3,80,1,15,6,2,11,6,5,2
60,No,Travel_Rarely,683,Sales,1,5,Marketing,1,1707,3,Male,46,4,5,Manager,3,Married,18959,12160,4,Y,No,20,3,4,80,2,22,5,2,9,2,3,6
57,No,Travel_Rarely,236,Research & Development,9,3,Human Resources,1,1708,4,Female,48,3,4,Research Scientist,3,Single,11520,17160,1,Y,Yes,18,3,4,80,1,15,5,4,9,4,1,4
28,No,Travel_Rarely,818,Sales,5,1,Marketing,1,1709,3,Female,38,1,2,Research Scientist,1,Married,6780,25950,0,Y,Yes,15,3,2,80,1,7,4,3,7,4,2,4
27,No,Travel_Rarely,1225,Research & Development,9,2,Medical,1,1710,3,Male,38,1,3,Human Resources,3,Married,8788,4440,0,Y,No,12,3,4,80,3,1,1,2,0,0,0,0
32,No,Travel_Rarely,472,Research & Development,1,4,Marketing,1,1711,3,Male,88,2,3,Laboratory Technician,3,Married,9458,14010,0,Y,No,20,3,3,80,3,8,2,4,8,6,2,2
38,No,Travel_Frequently,536,Sales,29,4,Life Sciences,1,1712,2,Female,78,4,1,Laboratory Technician,2,Single,1115,13271,2,Y,No,14,4,4,80,0,16,4,1,15,13,6,4
55,No,Travel_Rarely,354,Research & Development,8,2,Technical Degree,1,1713,2,Female,75,3,5,Laboratory Technician,2,Single,18202,9668,3,Y,No,11,3,1,80,2,21,4,1,9,2,1,6
49,No,Travel_Rarely,1117,Research & Development,9,1,Marketing,1,1714,4,Female,61,4,3,Research Scientist,3,Married,7641,23042,0,Y,No,25,3,3,80,3,9,0,3,4,2,2,1
45,No,Travel_Rarely,335,Research & Development,29,2,Life Sciences,1,1715,2,Male,36,4,4,Sales Executive,4,Divorced,13757,15713,3,Y,No,14,3,3,80,2,17,6,2,17,14,6,10
55,No,Travel_Frequently,462,Sales,3,2,Medical,1,1716,2,Female,59,4,5,Research Director,4,Divorced,18960,4318,6,Y,Yes,12,3,1,80,2,25,6,4,7,4,2,4
45,No,Travel_Frequently,223,Research & Development,17,4,Life Sciences,1,1717,1,Male,40,2,2,Laboratory Technician,2,Single,6544,19422,5,Y,No,19,3,3,80,3,23,0,3,16,14,4,5
34,No,Travel_Frequently,640,Research & Development,6,5,Life Sciences,1,1718,1,Male,98,3,3,Manager,3,Married,8619,26717,2,Y,Yes,20,4,3,80,2,10,4,4,10,7,5,3
35,No,Travel_Rarely,1313,Research & Development,2,1,Technical Degree,1,1719,4,Female,58,1,3,Human Resources,2,Married,7610,6772,0,Y,No,15,3,1,80,3,4,1,2,1,1,0,0
40,Yes,Travel_Rarely,721,Sales,18,4,Life Sciences,1,1720,1,Male,38,2,3,Sales Executive,1,Divorced,11125,14195,1,Y,Yes,14,4,4,80,0,13,2,2,2,1,1,2
