Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerGrowthScore,CompanyExperienceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryLevel_Medium,SalaryLevel_High,SalaryLevel_Very High,TenureLevel_Short Term,TenureLevel_Experienced,TenureLevel_Long Term
53,0,912,7,4,3,99,3,4,3,14314,9384,2,18,3,3,3,11,1,2,4,3,2,2,2.75,9,0.3333333333333333,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
54,0,689,19,2,4,55,2,5,2,19679,16340,0,11,3,3,0,18,6,3,13,9,5,9,3.0,19,0.6842105263157895,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
49,0,859,11,5,3,35,1,4,2,15005,3632,0,23,3,2,2,14,5,3,14,11,4,2,2.5,19,0.9333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
44,0,1389,15,5,2,68,2,3,4,10283,6315,0,17,3,3,3,13,6,4,8,5,4,6,3.25,12,0.5714285714285714,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
35,0,1338,4,5,1,97,2,3,3,7973,14929,0,18,3,2,3,5,1,4,5,4,2,4,2.5,9,0.8333333333333334,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
41,1,1105,20,3,4,30,1,3,1,10179,10497,2,18,3,4,3,14,5,4,6,2,0,4,3.25,5,0.4,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
40,0,792,11,1,2,30,4,3,4,7751,12435,4,20,3,1,3,15,4,4,6,3,2,1,2.75,8,0.375,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
25,1,1216,8,5,4,30,3,2,1,5066,3668,0,11,3,1,2,9,6,1,6,4,0,2,1.75,6,0.6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
21,0,242,9,1,2,89,2,3,3,8511,8426,0,14,4,3,0,2,1,2,2,1,1,1,2.5,5,0.6666666666666666,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
28,0,479,12,1,4,46,1,2,1,6605,10127,2,19,3,3,0,2,0,2,1,1,0,0,2.5,3,0.3333333333333333,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
37,0,750,12,2,1,65,4,2,2,5104,2651,2,16,4,3,1,11,2,4,3,2,1,2,2.5,5,0.25,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False
24,1,1268,29,1,3,35,3,1,4,4981,14850,0,12,3,3,3,10,3,2,7,4,4,5,3.0,9,0.6363636363636364,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
22,1,642,13,4,3,97,4,1,1,4592,3349,1,24,3,1,0,4,4,4,0,0,0,0,2.25,1,0.0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
54,0,682,12,3,1,83,4,4,4,14048,25416,4,14,3,4,3,19,6,1,10,3,4,4,2.5,11,0.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
34,1,1430,10,2,3,70,2,2,2,4341,3086,1,14,3,4,2,8,4,3,5,2,2,4,3.0,6,0.5555555555555556,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False
43,0,1470,14,1,2,91,3,3,2,9701,6520,0,25,4,1,2,11,6,1,10,4,1,8,1.5,8,0.8333333333333334,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
40,0,154,22,2,3,44,2,3,4,5985,15071,3,14,3,1,0,14,5,4,6,2,3,4,3.0,8,0.4,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
49,0,897,2,4,1,59,1,3,3,9390,2781,1,19,3,3,1,15,2,4,9,7,1,4,2.75,11,0.5625,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
49,0,1069,2,4,1,98,1,3,2,7511,17627,5,18,4,2,1,17,5,3,5,2,2,3,2.0,7,0.2777777777777778,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
30,0,948,10,2,3,66,1,3,3,10008,11488,0,25,3,1,1,9,2,3,9,7,4,4,2.5,14,0.9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
54,0,1454,6,1,4,51,4,5,2,17337,2578,4,25,4,1,3,19,5,2,16,14,7,4,2.25,26,0.8,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
33,0,1380,12,3,1,73,4,2,1,4705,17225,3,18,3,3,1,10,4,3,8,3,2,5,2.0,7,0.7272727272727273,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
53,0,452,12,4,1,96,2,4,2,14526,3956,3,11,3,2,3,14,1,3,9,8,4,6,2.0,16,0.6,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
35,0,1426,10,1,2,36,4,1,1,3722,17227,2,23,3,4,3,6,0,2,2,1,1,1,2.25,3,0.2857142857142857,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
22,0,689,26,4,1,100,3,1,2,2249,18660,0,20,3,2,2,3,6,3,3,2,1,2,2.0,4,0.75,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
50,0,126,6,1,1,63,1,3,4,8101,10700,2,11,3,3,1,16,5,1,13,12,5,10,2.25,20,0.7647058823529411,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19,0,605,7,2,3,36,1,2,3,6643,17213,0,13,3,2,0,0,0,2,0,0,0,0,2.5,2,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False
51,0,426,29,4,4,98,2,3,1,9708,3030,2,15,3,3,0,17,1,2,16,6,4,3,2.5,13,0.8888888888888888,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True
19,0,1394,4,1,3,70,4,1,3,2578,23773,0,23,3,3,2,5,3,4,5,2,1,1,3.25,4,0.8333333333333334,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
26,0,960,9,2,2,44,3,2,3,4771,24979,2,15,3,2,0,9,3,2,4,2,1,2,2.25,5,0.4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
43,0,533,9,1,1,42,2,3,2,6857,6317,2,24,3,4,3,18,2,4,17,15,7,12,2.75,25,0.8947368421052632,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
58,1,107,16,2,3,35,4,4,1,14304,14590,0,12,3,3,1,15,1,4,10,4,1,5,2.75,9,0.625,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
35,0,616,11,4,4,67,2,4,3,14975,12435,1,18,3,1,1,5,4,4,5,3,0,1,3.0,7,0.8333333333333334,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
23,0,545,3,2,1,49,4,1,3,3182,21433,1,25,3,4,2,3,5,3,1,0,0,0,2.75,1,0.25,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28,0,728,8,1,3,52,3,2,2,4390,7445,0,20,3,2,0,6,4,2,5,2,0,1,2.25,4,0.7142857142857143,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
56,0,376,7,2,2,68,3,4,1,16144,11978,3,18,3,3,3,18,6,1,14,7,5,8,1.75,16,0.7368421052631579,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True
49,1,850,19,1,2,98,1,4,1,11476,11385,2,16,4,2,2,14,2,4,11,5,3,5,2.25,12,0.7333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
22,0,833,29,4,3,91,1,2,1,6554,22800,1,19,3,1,3,2,3,3,2,1,0,0,2.0,3,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
34,0,1110,26,5,1,37,4,4,3,14260,15007,1,14,3,3,3,10,2,4,7,3,1,4,2.75,8,0.6363636363636364,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
29,1,936,11,1,1,55,4,1,1,3562,21636,0,18,3,3,0,2,6,3,2,1,0,2,2.0,2,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1,1114,23,4,1,45,2,2,1,4556,3967,0,11,4,3,3,13,2,4,2,1,1,1,2.25,4,0.14285714285714285,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
54,0,366,23,2,3,54,4,5,4,18817,4467,7,14,3,3,0,18,2,1,13,6,3,3,2.75,14,0.6842105263157895,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
44,0,293,29,1,4,94,2,4,2,14352,25632,2,21,3,3,3,17,5,1,5,4,2,3,2.5,10,0.2777777777777778,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
25,1,851,1,4,2,54,2,2,1,5397,3370,0,24,3,3,1,3,2,1,3,2,1,2,1.75,5,0.75,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False
45,0,1485,8,2,3,75,2,3,4,6347,18774,2,17,3,1,1,16,2,2,15,8,4,3,2.5,15,0.8823529411764706,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,0,656,18,3,4,89,2,3,2,10555,5817,4,21,3,3,3,10,5,1,6,2,0,2,2.5,5,0.5454545454545454,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
20,0,1121,6,3,4,49,4,2,1,6280,14973,0,17,3,4,1,5,0,1,5,1,1,3,2.5,4,0.8333333333333334,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
37,0,1486,3,3,1,63,1,4,2,14042,22586,1,12,4,4,3,9,0,4,9,7,2,3,2.75,13,0.9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
25,0,234,4,1,4,87,4,2,1,5619,13917,1,25,3,1,0,10,6,1,4,3,1,3,1.75,6,0.36363636363636365,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
28,1,192,15,2,2,53,2,2,2,7520,8806,1,17,3,4,0,1,1,4,1,0,1,1,3.0,3,0.5,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False
55,0,1024,7,4,4,77,4,3,4,7609,6174,1,12,3,1,1,21,5,3,19,9,3,5,3.0,15,0.8636363636363636,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
48,0,1276,4,5,4,42,4,3,4,7338,11951,2,11,3,1,1,15,4,3,4,2,1,3,3.0,6,0.25,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
23,1,1037,29,1,1,95,3,1,2,4020,25614,0,14,4,1,3,0,1,1,0,0,0,0,1.25,1,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False
54,0,1498,15,3,4,38,1,4,2,14555,16498,1,21,3,3,3,25,1,1,16,5,8,8,2.5,17,0.6153846153846154,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
42,0,154,28,5,1,78,3,4,3,12788,13664,2,15,3,1,1,19,6,1,10,9,3,3,1.5,16,0.5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
55,0,858,8,2,2,99,4,3,3,9806,18329,4,18,3,3,2,11,6,2,4,1,1,2,2.5,5,0.3333333333333333,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
50,0,1090,21,3,3,40,4,4,4,14354,15310,2,13,3,2,1,17,1,4,12,11,1,9,3.25,16,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
32,0,1052,5,5,1,64,1,2,3,4422,12712,0,24,3,4,1,10,3,2,10,2,5,2,2.5,9,0.9090909090909091,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
40,1,149,7,5,1,97,3,4,1,14588,6227,2,25,4,1,1,13,6,1,4,2,1,2,1.0,7,0.2857142857142857,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
40,0,280,8,4,2,35,2,3,4,8909,13280,1,25,4,2,0,17,1,2,4,2,1,3,2.5,6,0.2222222222222222,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
48,1,1494,7,4,3,51,3,4,2,13894,8844,4,20,3,3,2,20,4,2,17,6,3,7,2.5,13,0.8095238095238095,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
28,0,592,4,4,3,94,3,2,4,5961,10266,1,12,3,1,0,7,2,3,1,1,0,0,2.75,3,0.125,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
32,0,358,7,2,4,39,4,3,4,9251,9635,4,12,3,2,1,16,6,4,8,4,3,2,3.5,10,0.47058823529411764,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
28,0,355,3,5,2,97,1,3,1,9597,4435,1,12,3,3,0,9,1,1,5,1,0,3,1.75,4,0.5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
30,0,342,12,1,3,82,3,2,3,5629,15068,1,18,3,3,1,6,3,4,0,0,0,0,3.25,2,0.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
24,0,916,24,1,1,46,3,1,4,2675,5787,0,24,3,2,2,2,4,1,0,0,0,0,2.0,1,0.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19,0,805,6,4,2,44,2,1,2,3287,12269,1,22,3,1,2,6,4,2,5,1,2,2,1.75,4,0.7142857142857143,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
58,0,1418,10,5,3,52,2,5,4,19999,24256,4,18,3,2,2,17,0,3,11,2,2,6,3.0,9,0.6111111111111112,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
21,0,768,23,5,2,67,2,1,3,3756,23135,0,22,3,1,2,1,0,1,0,0,0,0,1.75,1,0.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,0,143,29,4,1,98,3,4,4,13608,26372,3,18,3,4,1,18,5,2,18,15,5,5,2.75,24,0.9473684210526315,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
18,0,841,22,2,1,86,1,2,4,5567,5806,1,20,3,3,3,3,5,3,3,1,1,1,2.75,4,0.75,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
51,0,792,12,2,4,31,4,4,4,15999,22651,1,19,3,2,2,16,1,3,9,6,2,5,3.25,12,0.5294117647058824,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
32,0,559,17,3,4,71,1,2,1,6399,22373,0,20,3,2,0,3,4,1,2,1,1,0,2.0,4,0.5,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
40,0,1112,18,2,1,53,2,3,3,8682,9709,1,17,3,1,0,15,1,4,13,5,3,4,2.25,11,0.8125,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
30,1,1416,17,3,1,67,4,3,4,9868,11156,1,22,3,2,2,5,2,2,5,3,1,4,2.25,7,0.8333333333333334,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
39,0,703,7,1,4,60,1,3,2,7848,6535,2,20,3,1,0,18,4,3,13,9,2,10,2.5,14,0.6842105263157895,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
